Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context
496.0	7.559103844234363e+17	#promocave Book News Update: Amy Schumer will stop in Naperville on book tour https://t.co/Y7X6Fn5B8G #books	0	0.0	0.0	0.0
497.0	7.574924448460268e+17	Chaotic tour ends in cancellation to cap nightmare tour for United. @MarkOgden_ reports https://t.co/Cp4vwQZFtW https://t.co/lnQBtRbDEE	0	0.0	0.0	0.0
498.0	7.595969940086415e+17	Adverse #Effects #Of #Marijuana #Cannabis #Seeds #Sale #How #To #Grow #Cannabis #Indoors https://t.co/F2rvT9UTS0	1	1.0	0.0	0.0
499.0	7.63136159472087e+17	The Incredible Brain Of Simone Biles https://t.co/wfjMKUB7pE https://t.co/H2Z4YEPmEL https://t.co/cFzPASgtDU	1	0.0	1.0	1.0
500.0	7.648159921994752e+17	How SARS in China helped ramp up the US medical intelligence program https://t.co/Oc5dst8xYq	1	1.0	0.0	1.0
501.0	7.649347030486917e+17	Tennis wouldn't support that theory though. Murray carries the nation here! https://t.co/ljUMtlWo0R	0	0.0	0.0	0.0
502.0	7.649867421181133e+17	Reading facebook comments for 20 minutes is scientifically proven to drop your IQ by more than 52%.	1	1.0	0.0	0.0
503.0	7.69465842278867e+17	Change is essential for growth, but if we’re not under leadership of Holy Spirit, what will we become? https://t.co/9YvxyLUKXV	1	1.0	0.0	0.0
504.0	7.699507760557179e+17	Arianne Phosphate reports corporate and financial results for second quarter 2016 - https://t.co/yxoaaeEAsq #InvestorsBuz RT	0	0.0	0.0	0.0
505.0	7.709089186671575e+17	this is hilarious except the article it's based on is scary https://t.co/U0KkQcrMTy	0	0.0	0.0	0.0
506.0	7.710407875723878e+17	This technology will stop snoring forever! https://t.co/5UMpF8n4bH	1	1.0	0.0	0.0
507.0	7.710784147028951e+17	If only people would stop interfering in other people's business 😜😜😜😜😜😜😜😜	0	0.0	0.0	0.0
508.0	7.715167521696195e+17	"""Submit to google classroom"" ""Save in drive"" ""The hw is on edmodo"" ""Notes on google classroom"" ""Go to google docs"" https://t.co/79lb5L0XEs"	0	0.0	0.0	0.0
510.0	7.73715010128257e+17	Suggestion: nobody order a cake from anyone for any reason for the next 5 years or so. Learn to celebrate with pie. https://t.co/1EhYayNezI	0	0.0	0.0	0.0
511.0	7.738512229022065e+17	Danish data and fantastic Australian collaborators to look at traumatic versus non-traumatic neck pain https://t.co/fwPcSyUdPC	1	0.0	1.0	1.0
512.0	7.748925882140836e+17	When the ROLLER COASTER Stops ~ Bethany's cancer journey #Relationships https://t.co/gkg2Dm8EVt #eNovAaw #kindleUnl https://t.co/ujc06CosU8	0	0.0	0.0	0.0
513.0	7.749405593247007e+17	PS4 firmware update will bring HDR support to all PS4s. https://t.co/56mgoQ2Wee https://t.co/DxqOLSkd96	0	0.0	0.0	0.0
515.0	7.761699264617103e+17	@07904567432a @ClarkeMicah @PeterboroughJoe smoking from adolescence, or for multiple decades, seems to be the problem.	0	0.0	0.0	0.0
517.0	7.773636824979661e+17	so Hence proved that reviews can't stop a good movie #IruMugan #Inkokkadu #Chiyaan	0	0.0	0.0	0.0
518.0	7.779502792915067e+17	@lncestPrincess @lilsummer14 your denial is higher than your blood sugar, please jan get help	0	0.0	0.0	0.0
519.0	7.80128007243432e+17	@SDO4540 D has to get a score or TO after a stop or two	0	0.0	0.0	0.0
520.0	7.805795633152246e+17	NBC, what's the matter with your people? Like damn already Lester needs to get up in this Debate and stop being a wallflower.	0	0.0	0.0	0.0
521.0	7.807364413788283e+17	Breaking news: Snake stops a bullet train https://t.co/Mxeznj2KAE	0	0.0	0.0	0.0
522.0	7.81240324068823e+17	#UmpquaCares campaign promotes acts of kindness a year after shooting - KATU https://t.co/2RcFmF2bBQ #Kindness	0	0.0	0.0	0.0
523.0	7.830191104184812e+17	"Today in ""are women spending enough time and money fretting pointlessly over random body parts?"": brow health https://t.co/LKZhWFjkDx"	0	0.0	0.0	0.0
524.0	7.833156198065766e+17	#BREAKING: Gas leak leads to explosion in northern New Jersey https://t.co/rHoe12K0iz https://t.co/iBIfZN7GdV	0	0.0	0.0	0.0
525.0	7.833651914591478e+17	Amazon ECS now supports automated task & image cleanup! https://t.co/STzDhSEyNa https://t.co/4eKIWswyzF	0	0.0	0.0	0.0
527.0	7.836848693144003e+17	Cooling Therapy Might Not Help All Cardiac Arrest Patients https://t.co/4oNE2klZne	1	1.0	0.0	0.0
528.0	7.838255965812285e+17	Company's move from Scottsdale will affect 375 employees https://t.co/w4d1anYTZp https://t.co/83Oq2wsUKx	0	0.0	0.0	0.0
529.0	7.840803250770739e+17	@Subroto90024726 Trading for beginners with expert support by the LINK! @verunyaaspidov4	0	0.0	0.0	0.0
530.0	7.852854995985449e+17	Empowering peace: service provision and state legitimacy in #Nepal’s peace-building process https://t.co/V9D27wEMTD https://t.co/N1M2WNSIhh	1	0.0	1.0	1.0
531.0	7.86587956828074e+17	Lead Ios Engineer Jobs in Santa Monica, CA #SantaMonica #CA #jobs #jobsearch https://t.co/rzR7V54cp7	0	0.0	0.0	0.0
532.0	7.866610090124247e+17	@miraclejeansday is October 19, 2016! Wear jeans and support the pediatric patients @umchealthsystem! If interested, call 806-775-8250 https://t.co/jT25wtCzuI	0	0.0	0.0	0.0
534.0	7.869844852123894e+17	Instead of BLABBERING would Arnab ask Modi to ban imports from China that supports Pak or just be an AntiNational? #WhyTalkToPak	0	0.0	0.0	0.0
535.0	7.873395684838031e+17	#HillaryBecause racist cops shouldn't be using force to stop violent thugs from raping and murdering.	0	0.0	0.0	0.0
536.0	7.874843072751944e+17	"#Inkigayo starts in about 30 mins! PLEASE play ""THREE WORDS"" M/V to increase counts until last minute! #SECHSKIES https://t.co/HQg3HRTIdD"	0	0.0	0.0	0.0
537.0	7.884259469950648e+17	Can't find a sunscreen strong enough to prevent busting into flames when outside. #EverydayVampireProblems	0	0.0	0.0	0.0
538.0	7.887454865178296e+17	.@IABTechLab releases Dynamic Content Ad Standard aimed to increase the relevancy of ads delivered to consumers https://t.co/RZBOeuDNVT	0	0.0	0.0	0.0
539.0	7.887624517896806e+17	A Creative Way to Increase the Success Rate of Cold Calling. yoram https://t.co/76dUjlx1eo	0	0.0	0.0	0.0
541.0	7.890324391549379e+17	ProLabs are recruiting for optical networking roles in the UK https://t.co/CsyF8OY5NI and the US https://t.co/dTNBKIPIpu #optical careers https://t.co/KeOqwyrtYO	0	0.0	0.0	0.0
542.0	7.897449027415613e+17	Matt Ridley: Climate policy is doing more harm than good https://t.co/L1MNlzi56d	1	1.0	0.0	0.0
543.0	7.898230444537405e+17	T2 sometimes praying for the patient goes a long way. Adds feeling of support #healthxph https://t.co/ZUum6yROuL	0	0.0	0.0	0.0
545.0	7.910017501530931e+17	"Muslims insulted by being called ""ignorant"" of the pain they inflict. https://t.co/nVveHJhC3r If not ignorant, they do it knowingly?"	0	0.0	0.0	0.0
546.0	7.92539909097599e+17	#Devils Tweets: Cory makes a huge stop with 3:11 remaining in regulation! #TBLvsNJD https://t.co/mdM6oUJJi9 #NHL https://t.co/nRoHRj5d9j	0	0.0	0.0	0.0
547.0	7.950781138687836e+17	The number of lies told by men would decrease significantly if women stopped asking questions	1	1.0	0.0	0.0
548.0	7.957101609331261e+17	#Sepsis is a complication of infection that can be deadly. @ElanaGlow reports more here: https://t.co/f7NQDpBd0S via @medicaldaily	1	1.0	1.0	1.0
549.0	7.957114628199834e+17	Collaborative Care & Support Planning a key approach to respond to people with multimorbidity @rcgp https://t.co/taHBZZVYcl	1	1.0	1.0	1.0
550.0	7.985472303534899e+17	RT BBCScienceNews: Database helps plant 'right tree for the right place' https://t.co/NTNueGclGg	1	1.0	1.0	1.0
551.0	7.988973322889134e+17	"#Canada ""deeply saddened"" by steps taken to withdraw from the Court. Encouraged by African voices speaking out in support of #ICC. #ASP15"	0	0.0	0.0	0.0
552.0	7.990098492541215e+17	So @Another_Europe launches a stinging attack on John McDonnell for saying Labour must accept Brexit. Why do trade unions support this crew?	0	0.0	0.0	0.0
553.0	7.993000827471299e+17	Opened Graffiti request via iphone at Intersection of Franklin St & Market St https://t.co/f3HdRlzMwR. https://t.co/y1T2POjthe	0	0.0	0.0	0.0
554.0	8.019448724501463e+17	Dude, defense running prevent again. Play the sideline, keep em from getting outta bounds and stopping the clock	0	0.0	0.0	0.0
555.0	8.021110214103204e+17	24.12.16 - my only day off during the week, and I wasn't braving the cold. Stayed in all day and relaxed, had some ice cream for a treat :3	0	0.0	0.0	0.0
556.0	8.033466465705943e+17	5 techniques every agent should be using to get real estate leads https://t.co/R6piXeRemj Total luxury dream homes are a reality via #didi…	0	0.0	0.0	0.0
557.0	8.042334938112614e+17	Lets's join minds and stop the spread of HIV around the world. #WorldAIDSDay2016 #WorldAIDS #Tikambe	0	0.0	0.0	0.0
558.0	8.042689488753459e+17	Indian real estate to see an increase of 4.2 mn units across 8 cities in the next 5 years » https://t.co/wFX4fWcUyk	1	1.0	0.0	0.0
559.0	8.046959835442217e+17	Five ways subscription box services can increase customer retention https://t.co/dkcJywo5yL	1	1.0	0.0	0.0
560.0	8.055889794163712e+17	So what was Israels reason for attacks, murder and destruction of the Palestinian people before 1982? SIMPLY HATE AND ETHNIC CLEANSING https://t.co/hLlBuxWvcU	1	1.0	0.0	0.0
561.0	8.065853287400366e+17	Up and https://t.co/N2QjTJQ8tU	1	0.0	1.0	1.0
563.0	8.086720806904832e+17	What satellites can tell us about how animals will fare in a changing climate - @NASA https://t.co/HJdka2hiSu #ClimateChange #biodiversity https://t.co/obxUKQ3U91	1	0.0	1.0	1.0
564.0	8.087843100567142e+17	U.S. Department of Transportation Proposes Mandatory 'Talking Car' Technology to Prevent C... https://t.co/VgKaUDcZ8F https://t.co/7Bck9E1sfA	0	0.0	0.0	0.0
565.0	8.094024585144197e+17	#ThursdayThoughts-Liberals need to stop being cry babies and spoiled brats! This is comedy ! Grow up ! https://t.co/5nGLrGQU6r	0	0.0	0.0	0.0
567.0	8.11684851619242e+17	Engineering rice to waste less fertilizer https://t.co/DfON6CoJ2e https://t.co/2wljBDXpFH	1	0.0	1.0	1.0
568.0	8.143389736654766e+17	RT HealingMB: Stressed? Stretching reduces stress, increasing circulation, reducing pain etc #Healing #Yoga... https://t.co/XTyqkcaSBt	1	1.0	0.0	0.0
569.0	8.169544283600036e+17	Forex - Dollar broadly lower after Fed meeting minutes https://t.co/gf9CyzNfrt #forex	0	0.0	0.0	0.0
570.0	8.170797297401897e+17	Volunteers coming to punjab through @ChaloPunjab Movement to support AAP. Hats off to his love for Punjab. https://t.co/dUYMGtnzfX	0	0.0	0.0	0.0
571.0	8.182194928871997e+17	Pain changes people.	1	1.0	0.0	0.0
574.0	8.19736054689366e+17	. @ARizzo44's world tour makes a pit stop in Chicago, @laurencomitor writes: https://t.co/UoexxudXrb	0	0.0	0.0	0.0
575.0	8.201560749300818e+17	The happier you are, the less sleep you require to function in everyday life. Sadness increases the urge to sleep more.	1	1.0	0.0	0.0
576.0	8.214354275716588e+17	Harvard research estimates #ACA repeal will cause 27,000 people to die every year who otherwise would have lived. https://t.co/CNDC574pYd	1	1.0	1.0	1.0
578.0	8.236580508338053e+17	Do conservatives know that legally taking away abortion isn't going to actually stop people from getting abortions?	1	1.0	0.0	0.0
579.0	8.238600233905357e+17	International students @UWS - come and meet the International Student Support team on Thursday - quizzes, Scottish food, meet new people! https://t.co/2QMAxyxG6O	0	0.0	0.0	0.0
580.0	8.257163545859973e+17	China: The Struggle at the Top | by Andrew J. Nathan | The New York Review of Books https://t.co/DWY8QNvvxg	1	0.0	1.0	1.0
581.0	8.265622786276188e+17	Apple Reports Record First Quarter Results https://t.co/IGKhTD2tg9	0	0.0	0.0	0.0
582.0	8.266074638310031e+17	Cownose Rays are Beaten With Bats and Suffocated by Fishermen - Stop the Slaughter https://t.co/YJvN5sol65 via @ForceChange	0	0.0	0.0	0.0
583.0	8.273723245339156e+17	@thehill @NormDeguere good for them then we will be spared a pile of irrelevant research.	0	0.0	0.0	0.0
585.0	8.290331872255099e+17	#FedEx STOP TRANSPORTING DOLPHINS Without air carriers the dolphin trade would die! #OpSeaWorld https://t.co/XOXNH6kPFT	0	0.0	0.0	0.0
586.0	8.31569149302231e+17	"""How Japan's New Regulations Affect Bitcoin Exchanges"" – Japan has recently overtaken the US and China as… https://t.co/t7WH5PJAvk #bitcoin"	0	0.0	0.0	0.0
587.0	8.320173149084058e+17	#prnewswire Additional results from pivotal RA-BEAM study published in New England https://t.co/C2iSu6FTEi	1	0.0	1.0	1.0
589.0	8.334089975249101e+17	@nmucklow @ctvqp Obviously. But #M103 asks for recommendations that can lead to a future bill = legilslation. Nothing to do with Trump.#Sigh	0	0.0	0.0	0.0
590.0	8.342083354066412e+17	Poll: Support for #marijuana growing like a weed in #Texas #WarOnDrugs https://t.co/0uCYwdUVoa	0	0.0	0.0	0.0
592.0	8.351787044353597e+17	The Latest: Times reports calls between Trump team, Russia https://t.co/mb95MQ65r9	0	0.0	0.0	0.0
593.0	8.355455844004987e+17	Innovation - Infection Control - Mathematics supports a new way to classify viruses based on structure: https://t.co/LnptAW3iii	1	1.0	1.0	1.0
594.0	8.366607030250701e+17	@TheDirtyPurple Those carpets are amazing and great support for British industry.	0	0.0	0.0	0.0
595.0	8.366789524586004e+17	@delaneykingrox stop with the false name calling and debate rationally instead of playing 'cards'	0	0.0	0.0	0.0
596.0	8.376705042365317e+17	Please give a #FF to @CompleteKidzCiC working with children, young people & families to promote healthy lifestyles https://t.co/clZmxHQwbY	0	0.0	0.0	0.0
597.0	8.376716477211771e+17	Future medical perspectives: Gut bacteria will revolutionise #medicine https://t.co/nAmZqZ4UY6 @Metabolcenter @NEJM @ScienceNordic https://t.co/O8W8BgyUAb	1	1.0	1.0	1.0
598.0	8.383736777585623e+17	why do trains always stop on the tracks in the mornings like people don't have places to be🤦🏽‍♀️	0	0.0	0.0	0.0
600.0	8.391399141764792e+17	#10: RapidKetosis Premium Exogenous Ketone Supplement - Weight Loss Was Never Easier… https://t.co/OoRJlk58BA #Prepared #Foods	1	1.0	0.0	0.0
601.0	8.391806786294866e+17	Trump promised one of the largest military buildups ever. 3% increase from Obama's budget is barely a buildup, let alone a large one.	0	0.0	0.0	0.0
602.0	8.392813261214433e+17	(3) Fear of illness because of poverty is a national disgrace. It also causes huge numbers to live in a perpetual state of stress.	1	1.0	0.0	0.0
603.0	8.41315482867245e+17	@jafarsbutt ugh. I'm really over the mezzo drama. the root cause is always the same. they really haven't grown at all... YEAH PYTHAG ARC PLS	0	0.0	0.0	0.0
604.0	8.431191762103009e+17	Papehal, congrats to all spm candidates. Tak kisah la dapat result macam mana pun, keep on moving towards success and don't stop here.	0	0.0	0.0	0.0
605.0	8.431266262128558e+17	Hundreds of people out today to support @KGHAandE! Proud to represent this borough! https://t.co/Hr2EOsbMH2	0	0.0	0.0	0.0
606.0	8.442200642116321e+17	DOJ will announce it has filed federal corruption charges against Philadelphia's DA this afternoon, Inquirer reports https://t.co/r1M6Q8Lbm0	0	0.0	0.0	0.0
607.0	8.445946568727142e+17	Did you know we offer a residentially based Masters program? You can learn more about it here! https://t.co/yZZpLl9s2G https://t.co/BL15Jvhqs8	0	0.0	0.0	0.0
608.0	8.459940487961805e+17	Methane Hydrate: Killer cause of Earth's greatest mass extinction https://t.co/oqnlFrU51i warning: #Elsevier (malicious company)	1	1.0	1.0	1.0
609.0	8.470111621642854e+17	Police band together to show support for officer charged in Abdi death https://t.co/4lBeUo4hIS #ottnews #ottawa https://t.co/5UKIkeGzGz	0	0.0	0.0	0.0
610.0	8.486970426921697e+17	The power of science!!!! This is amazing. https://t.co/vXH2gnRTrP	1	0.0	1.0	1.0
611.0	8.500252692347412e+17	Is feminism getting closer to #neoliberalism & #capitalism today than the 70s? Nanette Funk challenges Nancy Fraser https://t.co/l0eTgsE53a	1	1.0	1.0	1.0
612.0	8.50770221182976e+17	California took another step towards protecting the Stanislaus, Tuolumne, Merced & lower San Joaquin Rivers. https://t.co/pI9xtTrdH0	0	0.0	0.0	0.0
613.0	8.5142563699234e+17	.@united The @courierjournal reports that the passenger was removed from the flight to be replaced by United airlines staff https://t.co/Nkeqk6eqkm https://t.co/z3jNnUiDJX	0	0.0	0.0	0.0
614.0	8.533586424725504e+17	@helldogs6615 @SenSanders Correction: stupid people in VT support Trump. Clinton got 56.68% #Trump got an utterly embarrassing 30.27% of vote. Most VTers are smart.	0	0.0	0.0	0.0
615.0	8.547294668615598e+17	Myth: Warm Up can Increase Vertical Jump! True or False? #nba See at : https://t.co/ZjGHyzRNGd https://t.co/jHDDRcxYnb	1	1.0	0.0	0.0
616.0	8.547593680629432e+17	"GOPers signing on w/ Dems or getting Dem support is just smart politics for the minority party to get things done. Not more ""bipartisan"" https://t.co/0HItNSx0C4"	0	0.0	0.0	0.0
617.0	8.553330062271037e+17	Seeking perfection in trading leads to massive losses https://t.co/VacaxTq2zE	1	1.0	0.0	0.0
618.0	8.57656545974399e+17	student athletes are a different species https://t.co/vDa7gpwZgk	1	1.0	0.0	0.0
621.0	8.593090596099973e+17	im gonna be an economist	0	0.0	0.0	0.0
622.0	8.601840979807846e+17	Remember when libs attacked @POTUS for his concealed carry stance? RIGHT AGAIN: Man stops killer. MSM won't blast this. #ThursdayThoughts https://t.co/r1rf9hpm1G	0	0.0	0.0	0.0
623.0	8.609575361403085e+17	13 frameworks for mastering #machinelearning https://t.co/WDy8JZwPPl via @infoworld	0	0.0	0.0	0.0
624.0	8.612502380524339e+17	First ice cream, a sweet treat @McDonalds #boxerdog #boxers #dogsoftwitter #dogslife #icecream #boxerworld #boxersofinstagram #puppy https://t.co/kvs5S0id9o	0	0.0	0.0	0.0
625.0	8.618004174700544e+17	Climate activists shut down Chase banks in Seattle. @AlisonMorrowK5 reports https://t.co/qgyBXEyTGj	0	0.0	0.0	0.0
626.0	8.620309573853102e+17	Lack of free will and unwillingness to exercise it are functionally equivalent.	1	1.0	0.0	0.0
627.0	8.62982829214507e+17	This story will tear you apart: The Last Person You’d Expect to Die in Childbirth https://t.co/2gGPOVUiv9	1	0.0	1.0	1.0
628.0	8.63005248062976e+17	Norwegian government strongly opposes Norw Labour Union's decision: #boycott of #Israel. We need more cooperation and dialogue, not boycott. https://t.co/vB5K4cjUaO	0	0.0	0.0	0.0
630.0	8.633309631237325e+17	#sports #fitness Buy Now: $33.97 Ueasy Knee pad Breathable Support Crashproof Antis... https://t.co/0Vd093Q0v1 https://t.co/MWaDuyQkbG	0	0.0	0.0	0.0
631.0	8.64377347507671e+17	A good start but more than information is needed to support customers to buy more healthy and less unhealthy food in supermarkets https://t.co/p3K7tlHTT9	0	0.0	0.0	0.0
632.0	8.645719338867302e+17	What does deficiency means to native americans?	0	0.0	0.0	0.0
634.0	8.648955679560294e+17	Want to fight homelessness? Prevent displacement. Research on San Mateo County out today: https://t.co/VerZkDs2jI via @UCBDisplacement	1	1.0	1.0	1.0
635.0	8.653451597389292e+17	Trying times doesn't mean to stop trying	0	0.0	0.0	0.0
636.0	8.660523050949468e+17	@Bleah_Bleah @rickkenig @Chameleon_X_ @REV_20_10 @JeffHar18906046 @sdx904x08 @DrJomaih @LogansWarning1 @lovestheworld3 @QuantaraJohn @unlimited_abu @Yadava1nonly @Truth_Tellerzz @Mitchforjesus @GodlessHussar2 @Immortal__Saint @Libtard_Police @moshakeel_h @AdamSmithFan @HamzaCule @MuslimIQ @TrueIslamUSA Moreso the first one. The issues with failing to research was more issues that encompassed our Afghanistan/Iraq situation from 2001 onward.	0	0.0	0.0	0.0
638.0	8.677676999080755e+17	Cycling is SAFE, it's the infrastructure & cars that are dangerous. #BicycleEquity Let's control the narrative! https://t.co/qEuuTxitj7	1	1.0	1.0	1.0
639.0	8.681675345325957e+17	@FerrickAnima @Ichikyo57 -exclusively for PS4 get backported to Vita/PS3 (RESOGUN) and that shit was not pretty. Inferior graphics, lower framerate, game was NOT--	0	0.0	0.0	0.0
640.0	8.69525137917399e+17	New this morning: Trump’s communication director Mike Dubke is leaving after submitting resignation letter, @kwelkernbc reports https://t.co/l88PZVZm3E	0	0.0	0.0	0.0
641.0	8.729981144493466e+17	Accidental Drowning Ruled as Cause for Missing Woman's Death https://t.co/UzQoAGFxAE https://t.co/xIk1jSzrPe	0	0.0	0.0	0.0
642.0	8.73937360127275e+17	@ColinKahl There has been a sharp increase in reported abuse of travellers - particularly non-whites - by CBP & ICE personnel. https://t.co/sVIYIvMNTk	1	1.0	0.0	0.0
643.0	8.761122001626153e+17	Craving something sweet? Here is the perfect baked summer treat https://t.co/MvOTfji0ON #baking #recipes https://t.co/anvZ7kaL7y	0	0.0	0.0	0.0
644.0	8.775758946295726e+17	$ORRV more and more support at 8 looking good 🔥🤟💸👀 $DOLV $OWCP $CHRO $MMEX $DEWM $SFOR $USRM $SVTE $FRZT $LGBS $FLPC $ICNB $CBIS $SIRI	0	0.0	0.0	0.0
645.0	8.778682505156526e+17	Making great time so a quite stop for refreshments and real bathrooms 😊 @EPSPhoenix @GreatEssexETFO https://t.co/ETuZYNNyzb	0	0.0	0.0	0.0
646.0	8.780219595183636e+17	European markets are a better investment than US markets, analyst says https://t.co/APHnvJROtc #Stock #Market https://t.co/ykYySyP5vH	1	1.0	0.0	0.0
647.0	8.78086451639894e+17	.@SRE_mx statement regarding #US President recent tweet about violence in #Mexico https://t.co/55b5KDs9iT	0	0.0	0.0	0.0
649.0	8.791564264672952e+17	@ananavarro He was African American. To some Republicans that is enough reason for a killing not to be murder.	0	0.0	0.0	0.0
650.0	8.794399697853481e+17	"@nabsta192 @KTHopkins @GeoffArsenal Nabil these sickos full stop preying on ""white"" girls. I've never heard of a Christian grooming gang preying on Muslim girls in #uk come on!"	0	0.0	0.0	0.0
651.0	8.796607711977677e+17	@martine95000 @C4CAnimals @argentomaris1 @RoughGuides Souless demons 😈 STOP THIS TORTURE #China #StopYuLinForever 💔	0	0.0	0.0	0.0
652.0	8.797991953681367e+17	leaving a toxic relationship and surrounding urself with people who treat u right & want the best for u is BEAUTIFUL 10/10 RECOMMEND !!!	0	0.0	0.0	0.0
655.0	8.804004486451569e+17	The Rise of bilingual #sciencejournalism #ECSJ2017 @jarimakinen @nuriajar @swaforini @fedkukso https://t.co/3P7gdyQUyb	1	0.0	0.0	1.0
657.0	8.82983426822996e+17	Will u help💙us w/ a RT? A project to promote peace & tolerance. https://t.co/Pj6xs5J03V #donorschoose #charity #kidsdeserveit #Mindfulness	0	0.0	0.0	0.0
659.0	8.848127348309811e+17	@larsiusprime IDK. There are many ways to promote a game (or a game idea). Just putting it on Steam is probably the worst :)	0	0.0	0.0	0.0
661.0	8.862271727840502e+17	@DrMartyFox @seanhannity Maybe Mueller had to hire only HRC donors cause Repub donors refused to be part of one-sided investigation? Still no look at BO+HRC scandals	0	0.0	0.0	0.0
662.0	8.866731099646853e+17	Does Stress Worsen Chemical Harms in Pregnancy? https://t.co/Rq4HC2fMXU	1	1.0	1.0	1.0
663.0	8.870502365307658e+17	Keep checking in on latest @ealcs1 articles. Soon roundtable on @G_A_Musila's landmark book!#MyTwitterAnniversary https://t.co/T3MqpEjemP https://t.co/AWzGFaGcOE	1	0.0	0.0	1.0
664.0	8.873406873430671e+17	Study finds increasing patient engagement can lower adverse events in an ICU setting: https://t.co/3InryC0kuv #ptsafety #patientengagement	1	1.0	1.0	1.0
665.0	8.873709918019133e+17	@gskh1237 @bjorkianrice @IndivisibleNV @IndivisibleLV @TWWNevada @SenDeanHeller STOP CRUELTY WHY UNDECIDED WHAT R U RESIGN	0	0.0	0.0	0.0
666.0	8.877070101034803e+17	Wonderful Wednesday!. Lakeland Village is open Wednesday 7.19.17 from 5-7. Stop by 86 4th Ave (use the number 4... https://t.co/grj10LoIsu	0	0.0	0.0	0.0
667.0	8.881356159293645e+17	Court Stops Illinois Law Forcing Christian Doctors and Pregnancy Centers to Promote Abortion @LifeNewsHQ https://t.co/PpdZXQ5T7e	0	0.0	0.0	0.0
669.0	8.886009546895237e+17	.@thedaily @WDFW #SaveSmackoutPack Incomplete investigation does not support extermination. #SaveSmackoutPack https://t.co/kYvd9ISHg6	0	0.0	0.0	0.0
670.0	8.891710822379356e+17	So comic book cover versions of movie posters are a trend this comic con. I'm not complaining. https://t.co/xswQ6sGzRE	0	0.0	0.0	0.0
671.0	8.901440223664988e+17	➙MASAKI YODA 2016/11 -don't stop it(sample)(1920kHz/24bit Quality)- https://t.co/vzRlZdySy1 #音樂 #Japan #information	0	0.0	0.0	0.0
672.0	8.909680940546376e+17	@KJApplegate @ribg Hey Kevin! Just to clarify, this Ring video recording is accessible by the homeowner, and he shared it with local police immediately.	0	0.0	0.0	0.0
673.0	8.918137286513295e+17	no matter how educated, talented, rich or cool u believe u are, how u treat people ultimately tells all	0	0.0	0.0	0.0
675.0	8.956447052322652e+17	CAR12 REPORTS ON BOX A CODE 111, COMPANIES IN SERVICE AND COMMAND TERMINATED	0	0.0	0.0	0.0
676.0	8.962779235226337e+17	Is it wrong that being able to eat as many gummy worms as I want seems to me on par with curing cancer at the moment? https://t.co/C9dpsIFy0B	0	0.0	0.0	0.0
677.0	8.968486979501752e+17	Results Equal Retention: Stop Selling the Wrong Thing. Discover more at Club Industry Show #CIShow https://t.co/WRwSWRiX2l via @YouTube	0	0.0	0.0	0.0
678.0	8.973894018226381e+17	Exclusive: Costa made three requests to leave #CFC over the course of last season, reports @MattHughesTimes https://t.co/2PtekGcB8d https://t.co/wWtwBExmGN	0	0.0	0.0	0.0
679.0	8.979596255045591e+17	Why the definition of polycystic ovary syndrome harms women https://t.co/ohHp3Llt8y #sciencepolicy	1	1.0	1.0	1.0
680.0	8.989004833890099e+17	@KookahLoves Now days many mature people who treat idol issues as serious as a world war	0	0.0	0.0	0.0
681.0	8.99177194223657e+17	"@AnnCoulter @trumps_feed North Korea warned that upcoming US-South Korea military exercises are ""reckless behavior"" https://t.co/VbAW4wUswW"	0	0.0	0.0	0.0
682.0	8.992069108466647e+17	@blynntopsfield wow lots of cancer research supports trump - no surprise	1	0.0	0.0	1.0
683.0	8.994888002877276e+17	gratitude is a killer antidepressant	1	1.0	0.0	0.0
684.0	9.008854081745715e+17	#VIP2 Box office Hit With Youths, Kids & Family Audience Full Support #VIP2BlockBuster3RdWeek #VIP2BB3rdWeek https://t.co/6VWYClcAtt	0	0.0	0.0	0.0
685.0	9.009294865433477e+17	Is Your Debt too Expensive? @SettleiTsoft helps debtors stop #collection calls for #FREE! #FinTech #StartUp #Miami https://t.co/sj8RNwieBr	0	0.0	0.0	0.0
686.0	9.011999156191519e+17	How removing statues will fix society: https://t.co/aB3IM4nDEH	0	0.0	0.0	0.0
687.0	9.022980142320067e+17	The @USCG alone has rescued over 1,500 people, but emergency systems are overwhelmed. Mark Strassmann reports now https://t.co/ikGYhcJU6k	0	0.0	0.0	0.0
688.0	9.035344720789955e+17	Maintenance Engineer - Deeside - Total Staff #defence # jobs https://t.co/TauK0kCjVE	0	0.0	0.0	0.0
691.0	9.066325989439447e+17	@AntoRigel That's life, stop being el gilipollas que se amarga.	0	0.0	0.0	0.0
692.0	9.06920210757759e+17	@ChrisLewisLLS A UL recommended publication...👍🇨🇦 straightforward and based on a successful career of SOLID Leadership and charisma.	0	0.0	0.0	0.0
693.0	9.076754203504476e+17	@CryptoBully Good job those tight stops were in that don't look good now	0	0.0	0.0	0.0
694.0	9.092313058202993e+17	SOMEONE OPTION JENNA'S ROUND THE TWIST ORAL HISTORY FOR A BOOK *IMMEDIATELY* https://t.co/e6eVDSVFVe	0	0.0	0.0	0.0
695.0	9.095311649810227e+17	This post will show you why it’s a real mistake to count on a cellphone when you go hiking. https://t.co/uGwCWHoipp	1	0.0	1.0	1.0
