Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context
812.0	9.98036E+17	#Shame is a powerful emotion and may be experienced when recovering from an #eatingdisorder. When shame seems to be winning, counter with #selfcompassion. https://t.co/fzBo6RuF3j https://t.co/iy12blHfD4	1	1.0	0.0	0.0
254.0	5.72172E+17	Check out B HEALING STONE & MAGNET PILLOW (THERPIC)HELPS STOP PAIN IN THE BODY http://t.co/3V9oG2aeHV via @eBay	1	1.0	0.0	0.0
		".@nature endorses @JoeBiden >> ""We cannot stand by and let science be undermined. Joe Biden’s trust in truth, evidence, science and democracy make him the only choice in the US election."" https://t.co/zPRO4c3uHY #PublicPolicy"	1	0.0	0.0	1.0
239.0	5.59051E+17	.@Oprah Nuclear weapons are a real, deadly problem that entire popul. of world must deal with http://t.co/6SEM76ud2c #SaveFukuChildren	1	1.0	0.0	0.0
683.0	8.99489E+17	gratitude is a killer antidepressant	1	1.0	0.0	0.0
		When evaluating programs, #MSGDonated4Million to support the research of Thalassemia & AIDS cure	1	0.0	0.0	1.0
		The forbidden words are “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” https://t.co/6Olvpyz5JR #EvidenceMatters	1	0.0	0.0	1.0
281.0	5.97534E+17	More Sex Doesn’t Lead To More Happiness, Reveals New Study. Surprised? – Tech Times http://t.co/jtKodFKWmV	1	1.0	0.0	0.0
	1.05514E+18	Major new funding and a race and oral histories project for UCSD's new Institute of Arts & Humanities, a spooky events guide, tonight's (!) Vi Khi Nao reading at SDSU, and more for my first @voiceofsandiego Culture Report https://t.co/WESXjIUreb	1	0.0	0.0	1.0
		The House science committee anti-NSF witch hunt is now physical information on grants in the demanding sciences. http://t.co/2tfH4XUeLk	1	0.0	0.0	1.0
710.0	9.1934E+17	82% of Americans support a pathway to citizenship! We have to remove the fear & #ProtectDREAMErs now. #AxeFiles	1	1.0	0.0	0.0
160.0	4.90728E+17	Adversity causes some men to break; others to break records.	1	1.0	0.0	0.0
330.0	6.31829E+17	Farting helps reduce high blood pressure and is good for your health. Isn’t it funny and healthy?  http://t.co/aiAnQvFfiW #physio #herts	1	1.0	0.0	0.0
	7.42368E+17	The War On Science: What It Is And How To Win It [Greg Laden's Blog]: Thinker, writer, and ind... https://t.co/n0R0dmssXQ #Science #nTLD	1	0.0	0.0	1.0
		".@nature endorses @JoeBiden >> ""We cannot stand by and let science be undermined. Joe Biden’s trust in truth, evidence, science and democracy make him the only choice in the US election."" https://t.co/zPRO4c3uHY #EvidenceMatters"	1	0.0	0.0	1.0
		The forbidden words are “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” https://t.co/6Olvpyz5JR #HealthInitiatives	1	0.0	0.0	1.0
		From a public perspective, And the winners of the 2018 Five College DataFest are: https://t.co/mQI0Yg6qIC #asadatafest	1	0.0	0.0	1.0
911.0	1.0841E+18	Evolution doesn't apply to individuals, but to species. There's a benefit to having a certain percentage of the population remain outside of the breeding pool to devote their energies to supporting the clan by other means, such as myself, a well-to-do but dotty aunt. #atheism https://t.co/gxI0VYB5s9	1	1.0	0.0	0.0
		From a public perspective, This conference on mental health nursing takes place in September in Manchester #MHRN2018 - open for submissions - deadline 27 April https://t.co/juOH84CdEo	1	0.0	0.0	1.0
445.0	7.24306E+17	Benefits of music: - Stress relief - Boost immunity - Reduce heart disease - Enhances emotional strength - Boost self esteem	1	1.0	0.0	0.0
1130.0	1.24974E+18	Turkey reports lower number of coronavirus cases for a second day in row. 4,093 cases were reported Monday, down by 696 when compared to the previous day, 4,789. 61,049 sickened since March 10 and 1,296 have died since March 17, per @drfahrettinkoca About 4K recoveries so far	1	1.0	0.0	0.0
		This looks like a great opportunity to get research in WASH published, #sanitation mentorship available too. Special issue of the H2open journal. https://t.co/DLBrcQx9QB @IWAPublishing #washtwitter #wash with #water #hygiene #SDGs	1	0.0	0.0	1.0
1229.0	1.32006E+18	The COVID-19 pandemic is not over. Incorrect information can cost lives — it undermines our efforts to control the virus and protect those most at risk. Today I make a #PledgetoPause before I share information online — will you join me? https://t.co/PB5mefqdnd	1	1.0	0.0	0.0
		With respect to social impact, This conference on mental health nursing takes place in September in Manchester #MHRN2018 - open for submissions - deadline 27 April https://t.co/juOH84CdEo	1	0.0	0.0	1.0
867.0	1.04585E+18	States herself trauma causes norepinephrine to imprint memories on the hippocampus. Yet, can't remember anything. #ConfirmKavanaughNow https://t.co/pm2XhJOOeb	1	1.0	0.0	0.0
879.0	1.05045E+18	(The Huffington Post) #Dramatic #Increase In Women Of Color As 2018 Candidates: Report : There was a 75 percent increase in women of color among nominees for Congress since 2012, a study shows. .. https://t.co/gvHI9Elazr https://t.co/31U7W3RO7s	1	1.0	0.0	0.0
833.0	1.01819E+18	Good advice for the too many White people who can’t seem to understand that calling the police on Black people can cause death. https://t.co/Dyqy19wN5t	1	1.0	0.0	0.0
		@blynntopsfield supports lots of cancer research wow trump - no surprise	1	0.0	0.0	1.0
		From a public perspective, This looks like a great opportunity to get research in WASH published, with mentorship available too. Special issue of the H2open journal. https://t.co/DLBrcQx9QB @IWAPublishing #washtwitter #wash #sanitation #water #hygiene #SDGs	1	0.0	0.0	1.0
542.0	7.89745E+17	Matt Ridley: Climate policy is doing more harm than good https://t.co/L1MNlzi56d	1	1.0	0.0	0.0
1226.0	1.31857E+18	@Jubair22 My question is how many of these deaths are really COVID? Like I said earlier, Flu cases have dropped 90% this year. I seriously doubt that the Flu virus just disappeared. I have a feeling that some, not all, of these COVID deaths could be Flu related.	1	1.0	0.0	0.0
981.0	1.13916E+18	“Stronger relationships lead to stronger communities. Stronger communities are what makes America, America.” Read the full story SuccessBeyond the Front Lines from @southmagazine: https://t.co/wZvIVZzyTg | #GORUCK https://t.co/1ZZHIXCeU4	1	1.0	0.0	0.0
1147.0	1.26331E+18	@chuckwoolery Yes me, too. Ventilation can be very dangerous, any Pulmonary Dr. will support that. When my husband had cardiac arrest he was on for 6 days, the Pulmonary Physician worked to get him off it ASAP, otherwise body becomes dependent & they may never be able to breath on their own	1	1.0	0.0	0.0
		In a policy context, VIDEO: Dr. Keith Flaherty talks about the genetics of cancer, #targetedtherapy, #clinicaltrials, precision medicine https://t.co/oFjd4YEEZe	1	0.0	0.0	1.0
	7.07972E+17	Brexit: the implications for life sciences https://t.co/9U7iNYwouw	1	0.0	0.0	1.0
1042.0	1.18265E+18	My very first statnews byline Men with breast #cancer have a 19 higher mortality rate than women with the condition. Advocacy groups push for awareness and education to help combat it. httpsbuff.ly2B5PvE8Â: My very first statnews byline Men with breast… https://t.co/uJRXR1dQog	1	1.0	0.0	0.0
		The War On Science: And It Is What How To Win It [Greg Laden's Blog]: Thinker, writer, and ind... https://t.co/n0R0dmssXQ #Science #nTLD	1	0.0	0.0	1.0
322.0	6.26276E+17	#Deals : New Improved Unique Color Therapy Lamps Light Promotes Wellness Health http://t.co/NJTKhFgizu #Beauty … http://t.co/u65daPcbA6	1	1.0	0.0	0.0
		How is @UChicagoIME shaping the https://t.co/tLCunXaU4n of science? Find out on April 6: https://t.co/bUwFwv58SO future	1	0.0	0.0	1.0
	8.804E+17	The Rise of bilingual #sciencejournalism #ECSJ2017 @jarimakinen @nuriajar @swaforini @fedkukso https://t.co/3P7gdyQUyb	1	0.0	0.0	1.0
		In a policy context, Highly prestigious and competitive awards funded by the European Union to support scholars in pursuing ground breaking research have been made to five Edinburgh academics. @ERC_Research https://t.co/D9ngBbxLQS	1	0.0	0.0	1.0
		In community efforts, Highly prestigious and competitive awards funded by the European Union to support scholars in pursuing ground breaking research have been made to five Edinburgh academics. @ERC_Research https://t.co/D9ngBbxLQS	1	0.0	0.0	1.0
954.0	1.11348E+18	@DrOlufunmilayo Smoking cannabis helps with controlling the nausea that comes with chemotherapy drugs.	1	1.0	0.0	0.0
443.0	7.18529E+17	How Employment Can Change the Life of Someone with a Disability https://t.co/VxAtaX7qi5	1	1.0	0.0	0.0
177.0	5.04475E+17	Overthinking leads to negative thoughts.	1	1.0	0.0	0.0
18.0	3.45226E+17	"""@TheFactsBook: Drinking chocolate milk has been proven to help relieve muscle soreness after a workout.""@dietervoigtsa dink jy dis waar?"	1	1.0	0.0	0.0
		#MSGDonated4Million to support the research of Thalassemia & AIDS cure #CommunityEngagement	1	0.0	0.0	1.0
		The House science committee anti-NSF witch hunt is now demanding information on grants in the physical sciences. http://t.co/2tfH4XUeLk #CommunityEngagement	1	0.0	0.0	1.0
		How is @UChicagoIME shaping the future of science? Find out on April 6: https://t.co/bUwFwv58SO https://t.co/tLCunXaU4n #HealthInitiatives	1	0.0	0.0	1.0
		#MSGDonated4Million research support the to of Thalassemia & AIDS cure	1	0.0	0.0	1.0
		@katythakkar1 @NeilWoodward20 PALM by @AndersonWinkler —> https://t.co/fSN9cntWvB. We used it successfully for this purpose via non-parametric route. Highly recommended piece of remarkably powerful statistical inference software. #ScienceForSociety	1	0.0	0.0	1.0
		The Rise of bilingual #sciencejournalism #ECSJ2017 @jarimakinen @nuriajar @swaforini @fedkukso https://t.co/3P7gdyQUyb #HealthInitiatives	1	0.0	0.0	1.0
		This looks like H2open great opportunity to get research in WASH published, with mentorship available too. Special issue of the a journal. https://t.co/DLBrcQx9QB @IWAPublishing #washtwitter #wash #sanitation #water #hygiene #SDGs	1	0.0	0.0	1.0
		Freeman J. Dyson, a mathematical prodigy who left his mark on subatomic as before gaining public renown physics a writer and technological visionary, has died https://t.co/IDtWxjBUsk	1	0.0	0.0	1.0
289.0	6.02179E+17	#PhysicalActivity is imp at every age, esp bc it can help strengthen bones & muscles & prevent falls. #ActiveAgeing http://t.co/B7gXec7gCG	1	1.0	0.0	0.0
578.0	8.23658E+17	Do conservatives know that legally taking away abortion isn't going to actually stop people from getting abortions?	1	1.0	0.0	0.0
347.0	6.53391E+17	High school does, in fact ,change people.	1	1.0	0.0	0.0
725.0	9.27672E+17	how u treat others will reflect on how u feel	1	1.0	0.0	0.0
602.0	8.39281E+17	(3) Fear of illness because of poverty is a national disgrace. It also causes huge numbers to live in a perpetual state of stress.	1	1.0	0.0	0.0
		BREAKING: Astronaut Alan Bean, fourth man to walk https://t.co/LPWIb4BN3U moon, dies at 86 on	1	0.0	0.0	1.0
		The forbidden words are “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” https://t.co/6Olvpyz5JR #EvidenceMatters	1	0.0	0.0	1.0
		@blynntopsfield wow lots of cancer research supports trump - no surprise #PublicPolicy	1	0.0	0.0	1.0
		Brexit: the implications for life sciences https://t.co/9U7iNYwouw #EvidenceMatters	1	0.0	0.0	1.0
		When evaluating programs, BREAKING: Astronaut Alan Bean, fourth man to walk on moon, dies at 86 https://t.co/LPWIb4BN3U	1	0.0	0.0	1.0
	6.61311E+17	George #Boole Boolean logic inventor b OTD 1815: his Cork plaque https://t.co/y20LI0xGyQ #Boole200 @georgeboole200 https://t.co/3Ufu08KrrW	1	0.0	0.0	1.0
782.0	9.74022E+17	Using a “Cookie” Mentality to Increase Patient Satisfaction and Collect More Payments #techblogs #startups https://t.co/MKoYE4Rlum	1	1.0	0.0	0.0
		Florence & Herbert Irving have given $700 3 to @Columbia & @nyphospital to dramatically advance #cancer research & treatment, building on million decades of support for @ColumbiaMed & @columbiacancer https://t.co/Ql7o8H7Q5J	1	0.0	0.0	1.0
		Brexit: the implications for life sciences https://t.co/9U7iNYwouw #EvidenceMatters	1	0.0	0.0	1.0
374.0	6.73023E+17	The low sun angle and the reflective surface of the fresh snow slowing the melting process of the snowpack #ndwx https://t.co/tIG2TYSw91	1	1.0	0.0	0.0
617.0	8.55333E+17	Seeking perfection in trading leads to massive losses https://t.co/VacaxTq2zE	1	1.0	0.0	0.0
	1.1788E+18	.@Frontier_Usyd is hosting a Frontotemporal Dementia (FTD) Information & Support Day for Families and Carers. Hear from our academics about all the latest research and support services #USydBMC https://t.co/TFZ8lSp4pV	1	0.0	0.0	1.0
	6.76126E+17	VIDEO: Dr. Keith Flaherty talks about the genetics of cancer, #targetedtherapy, #clinicaltrials, precision medicine https://t.co/oFjd4YEEZe	1	0.0	0.0	1.0
	1.23555E+18	Congratulations to @iliciub1 for receiving the Puskas Memorial Fellowship https://t.co/oqFTMuyFHq Ilinca studies malaria transmission dynamics with a focus on within-vector parasite interactions #WomenInSTEM @womeninmalaria @PurdueBiolSci @PurdueEEB	1	0.0	0.0	1.0
3.0	3.22695E+17	Couch-lock highs lead to sleeping in the couch. Gotta stop doing this shit.	1	1.0	0.0	0.0
1111.0	1.24024E+18	"""Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence."" - Helen Keller #AsiManshiDebut"	1	1.0	0.0	0.0
131.0	4.66216E+17	#Beijing, #China sees significant increase of armed #police presence on streets http://t.co/HaTeA4kg08	1	1.0	0.0	0.0
986.0	1.14148E+18	Kefir Health Benefits: Kefir Milk Grains last indefinitely. Kefir evidence suggests probiotics can alleviate many digestive problems, incl. irritable bowel syndrome & ulcers from H. pylori infection BUY HERE https://t.co/UXq872e3Oq https://t.co/Omddg6LmLE	1	1.0	0.0	0.0
		And the winners of the 2018 Five College DataFest https://t.co/mQI0Yg6qIC are: #asadatafest	1	0.0	0.0	1.0
982.0	1.1402E+18	@berniewestacott Play in early years is so important. The almost complete disappearance of unregulated, unmonitored, unsupervised free play in childhood is one of the key drivers of the increase in mental health issues. Schools can help: more unsupervised play, longer breaks, longer lunch, etc	1	1.0	0.0	0.0
		When evaluating programs, BREAKING: Astronaut Alan Bean, fourth man to walk on moon, dies at 86 https://t.co/LPWIb4BN3U	1	0.0	0.0	1.0
		When evaluating programs, VIDEO: Dr. Keith Flaherty talks about the genetics of cancer, #targetedtherapy, #clinicaltrials, precision medicine https://t.co/oFjd4YEEZe	1	0.0	0.0	1.0
940.0	1.10344E+18	Please Watch & share this powerful TEDx talk by Apollo Sevant that talks about how social & emotional learning & anti bullying workshops can lead to a reduction in school bullying & violence Video Here: https://t.co/6ckcpJGaUM	1	1.0	0.0	0.0
		This #MentalHealthAwarenessWeek, Prof John Sheehan our Consultant in Perinatal psychiatry will be speaking about 'Managing depression & bipolar disorder in pregnancy & postpartum period' at the @aware conference this Sat. For clinicians & public alike. https://t.co/xOTCCftRBW https://t.co/CpHvZrpB7m #ScienceForSociety	1	0.0	0.0	1.0
414.0	6.99397E+17	A good pass often leads to a good shot. The extra pass often leads to a great shot. #Selfless #Assist	1	1.0	0.0	0.0
		Freeman J. Dyson, a mathematical prodigy who left his mark on subatomic physics before gaining public renown as a writer and technological visionary, has died https://t.co/IDtWxjBUsk #CommunityEngagement	1	0.0	0.0	1.0
113.0	4.45991E+17	Determination leads to Success. Best day of my life #nowplaying	1	1.0	0.0	0.0
4.0	3.28524E+17	Does daily routine help prevent problems with bipolar disorder http://t.co/XGUfUDoLJB	1	1.0	0.0	0.0
129.0	4.64696E+17	5 Surprising Ways Social Media is Affecting Healthcare ~ Social Media Frontiers: http://t.co/IxuQ4hfxw5	1	1.0	0.0	0.0
1096.0	1.22931E+18	Weather damage affects rail traffic in several federal states https://t.co/fcn3t02zXe	1	1.0	0.0	0.0
		In a policy context, The Rise of bilingual #sciencejournalism #ECSJ2017 @jarimakinen @nuriajar @swaforini @fedkukso https://t.co/3P7gdyQUyb	1	0.0	0.0	1.0
1126.0	1.24552E+18	Music has the ability to repair brain damage as well as return lost memories. #haitian #music	1	1.0	0.0	0.0
